-1
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
0.5	0.5
-1
0.9142615962724354	0.29139194712617833
0.5120755945913894	0.7905242812697939
0.8571672938322723	0.34005735719945107
0.8804431251978455	0.1884679034017236
0.6477726525120998	0.12099742627865084
0.5963707572552636	0.9906247824417831
0.8070669425452579	0.8946009285289471
0.8063211300399553	0.483884092030351
0.13039186759206878	0.16326593807884354
0.26831946726576983	0.3371484126633928
0.4873804973134087	0.38512556715177126
0.2991790656410743	0.6393163010848362
0.6997161763976907	0.7963688191243683
0.6303644661469265	0.7776651799992489
0.2750655420127477	0.3595471640350847
0.45264363565189236	0.07796184932023031
0.6041836771488474	0.010974682234401345
0.6371162504091629	0.19932808154486992
0.5910696055639929	0.8033269781023908
0.7718347739629565	0.08035031792635855
0.1616684339734331	0.7871552706013247
0.08965712004954951	0.7856899033462159
0.24680450722602376	0.9311519945900092
0.8498250771772978	0.14275720388243285
0.27742011415732737	0.41854508462718665
0.3136125638418722	0.16912115821064433
0.7062813039514143	0.09573452146311745
0.6720158139983137	0.8977775000336756
0.7493517364698253	0.20733670079012878
0.12323254820161605	0.17129604920939517
0.6424159321026033	0.3161965764176764
0.6195460204679863	0.6416644306121184
0.7417741082175013	0.5047581982575873
0.3671181047334019	0.25009888924144374
0.5656110599659134	0.5885057056257693
0.6285931103752207	0.26436407018883357
0.40805651509935625	0.9216214461016113
0.8017536876410465	0.8142697150912492
0.2244373181608842	0.30881268292842523
0.736123707624945	0.1399618967017554
0.7569946504769065	0.4396036852174936
0.4680768231786345	0.12705052169276254
0.2644074780195182	0.05898280805973549
0.17539868259792768	0.27265696827842456
0.5488612501527661	0.9164338617687658
0.6649669393469673	0.5466913507692029
0.8186821418186578	0.11471868396472573
0.31119617563720925	0.5297942689667197
0.16301313041989607	0.130622348089923
0.4053534817950255	0.533830049093785
0.7647697308889756	0.17996042291660408
0.968027097556369	0.32407207170843755
0.8060567123072445	0.1046150118534081
0.536336027366537	0.05137970631916844
0.5407699113125672	0.9176662354252293
0.9697173004279925	0.46238638853812075
0.8070821658573861	0.8945890817196248
0.8070993537775717	0.25334433569621173
0.6836729704133834	0.25996063552576687
0.7923886645143123	0.09440307093921813
-1
0.43951157847948397	0.3398939802291677
0.5120577524121877	0.2958483356000635
0.9686059705295215	0.1670891297278685
1.0	0.24340744009578227
0.38669868864753654	0.5474248941932363
0.5922213492341875	1.0
0.800037078089473	1.0
1.0	0.4739604690684463
0.4282304518243729	0.0
0.13102213395428186	0.12139164550501313
0.8318554663498028	0.42760152395791673
0.5102707934210658	0.5622321153132604
1.0	0.950119419561141
0.5634757260257213	1.0
0.15129600054260084	0.2268928510671433
0.5209765377753945	0.0
0.693836423215591	0.10405056702391025
0.4629947465696266	0.3461492153902952
0.9421576276924356	0.8008171677293618
0.7815389987230053	0.0
0.0	0.9162613791851477
0.47323536045125414	0.4649599024259215
0.16163029606475432	0.5849975018526579
0.5552789530684209	0.08162798220304102
0.35697759632207393	0.48210841148772887
0.005944366452103056	0.3694976086164131
0.645416579136877	0.0
0.6461799633543612	1.0
0.8605584963308887	0.0
0.0	0.13813750736604158
0.6179283925636843	0.40278986885321866
0.2909044587301891	0.9329916254674698
0.44215233489390704	0.2077675886510204
0.4329509622332003	0.18123568859708172
0.1967089860714447	0.6704413293028362
0.5061623884870038	0.0
0.47321313730321	1.0
0.6002782814562306	1.0
0.24727525491948954	0.5557873179764782
0.5789447426026767	0.0
0.8843905162414457	0.09405057917209969
0.5171464481589882	0.0
0.2953039190490961	0.016017901991116912
0.19810042166385766	0.10891638332916631
0.5131292817110866	1.0
0.18634215841182283	0.4020596838536033
0.6614216943272511	0.2257710354430028
0.0	0.23747996540092725
0.41582556354329314	0.31778601895227676
0.11684401331999195	0.17970512675458583
0.6723962245915337	0.3371366015664603
1.0	0.24170063693900562
0.6702960510825765	0.0
0.5650317208136001	0.0
0.5318989415385775	1.0
0.9111377233546225	0.8181975948688688
0.5751464234431705	0.920395334654998
0.9125793289412548	0.0
0.9545389262529804	0.0
0.712349297605567	0.0
-1
0.7331373973873557	0.23381916210161646
0.15465128615205082	0.49908941929476225
1.0	0.039902532696735216
1.0	0.24340744009578227
0.4083825716873475	0.34970725918132906
0.5922213492341875	1.0
0.8594161096305946	0.6543512435439433
1.0	0.4739604690684463
0.4282304518243729	0.0
0.19997413006696166	0.0
0.48072114588239856	0.27501295604392995
0.5681715653390662	0.14389949606383634
1.0	0.950119419561141
0.17898640013134093	0.6803627708271688
0.3599527279833197	0.0
0.8894902027132041	0.33793147049972105
0.6632561737889752	0.0
0.5437479190586152	0.5463241104523775
0.4502665834931562	0.7132311438832003
0.7815389987230053	0.0
0.09121024845630045	1.0
0.5758467938167342	0.3018488540381971
0.6173608514907345	0.37930437884868495
0.812809888078297	0.12209717954857913
0.0	0.7565865196517476
0.11641469922304848	0.18864375748228812
0.2582532114715199	0.028243695034698257
0.6461799633543612	1.0
0.8884014337831551	0.41504432083650067
0.49003319394672296	0.2374726412833692
1.0	0.11288321199280577
0.2411577717803133	1.0
0.3656880565787369	0.0
0.45583816105027497	0.0
0.519649306932455	0.6026485701414983
0.5061623884870038	0.0
0.47321313730321	1.0
0.6002782814562306	1.0
0.6147553985463902	0.4401075724341851
0.1703302030628836	0.14655103884689802
0.8650739949956175	0.02293786839680312
0.7102554964802033	0.037465355039250414
0.2755965356435736	0.0
0.6000397866536057	0.4063129987632328
0.06765885485682921	0.9442373110864456
0.21044740864043038	0.7529911015322981
0.7516157925909472	0.0
0.0	0.23747996540092725
0.2677901896246966	0.6010144616776959
0.4304296766567455	0.3906192991086519
1.0	0.6649214127408423
1.0	0.24170063693900562
0.6702960510825765	0.0
0.5650317208136001	0.0
0.5318989415385775	1.0
0.5174096800857486	0.5100122156834445
0.6909767046872848	0.4540182592891894
0.9125793289412548	0.0
1.0	0.044078169755559504
0.712349297605567	0.0
-1
0.25236235248530103	0.10314945719216218
0.0	0.636044047633405
0.9169963811076521	0.28112559884774885
1.0	0.24340744009578227
0.7620896510769417	0.7031068941410774
0.5922213492341875	1.0
0.6762842878216931	0.3936178422171045
1.0	0.4739604690684463
0.4282304518243729	0.0
0.19997413006696166	0.0
0.009862323624904135	0.2907977377346208
0.30768491681445975	0.1767083408864587
1.0	0.950119419561141
0.0	0.990767823789845
0.6039888888180379	0.15695706909572182
0.9302620822491947	0.37084705652631567
0.6632561737889752	0.0
0.20164913101154724	0.52083757543615
0.16605079010414614	0.3964045760329563
0.9394480074122429	0.36687107680862274
0.0	0.8055847797441993
0.4548622209001797	0.2060857326056506
0.5219501873495714	0.0
0.8141538376624925	0.0
0.0	0.7565865196517476
0.0	0.3605964280815222
0.7261534183489347	0.0957868552881238
0.6461799633543612	1.0
0.442228228061638	0.2352588264366947
0.5296586487797634	0.0
1.0	0.11288321199280577
0.2411577717803133	1.0
0.0	0.18873239534151806
0.45583816105027497	0.0
0.7600488161823921	0.59858528611623
0.43697379080619114	0.05907706161804693
